dataset,sample_id,method,status,safeguard_enabled,safeguard_used,native_k,native_mse,final_k,final_mse,extra_refit_count,final_source,repair_status,capacity,complete_ms
Synthetic,seed20000_sample2103,dung_direct_knot_2017_adaptation,ok,True,True,16,0.0037349095920224482,16,0.0037349095920224482,1,native_after_failed_safeguard,budget_exhausted_without_feasible_fit,16,513.1666859961115
Synthetic,seed20000_sample2103,kang_sparse_2015_adaptation,ok,True,True,16,0.0038904291195088737,16,0.0038904291195088737,1,native_after_failed_safeguard,budget_exhausted_without_feasible_fit,16,5.643519980367273
Synthetic,seed20000_sample2103,luo_linf_de_2022_adaptation,ok,True,True,1,0.008251329295825864,16,0.0035378674252187423,45,residual_guided_augmentation,budget_exhausted_without_feasible_fit,16,540.6884510302916
UJI,uji2_07539_stroke_00,dung_direct_knot_2017_adaptation,ok,True,True,3,0.00016794935805690696,4,4.7671917673322854e-05,3,residual_guided_augmentation,repaired_feasible,16,73.62098799785599
UJI,uji2_07539_stroke_00,kang_sparse_2015_adaptation,ok,True,False,16,1.1183201887314388e-05,16,1.1183201887314388e-05,0,native,native_feasible,16,394.88048997009173
UJI,uji2_07539_stroke_00,luo_linf_de_2022_adaptation,ok,True,True,2,9.771519628981784e-05,4,3.526665898804888e-05,6,residual_guided_augmentation,repaired_feasible,16,2250.8187270141207
UJI,uji2_08691_stroke_00,dung_direct_knot_2017_adaptation,ok,True,True,4,0.0006259869886449837,8,1.7296978528509555e-05,12,residual_guided_augmentation,repaired_feasible,16,128.09602700872347
UJI,uji2_08691_stroke_00,kang_sparse_2015_adaptation,ok,True,False,16,4.115748237235853e-05,16,4.115748237235853e-05,0,native,native_feasible,16,391.5599199826829
UJI,uji2_08691_stroke_00,luo_linf_de_2022_adaptation,ok,True,True,1,0.0039732752082941155,7,4.70406936781619e-05,18,residual_guided_augmentation,repaired_feasible,16,2093.394191993866
UJI,uji2_05687_stroke_00,dung_direct_knot_2017_adaptation,ok,True,True,7,0.000576551171801072,11,4.8684979088455876e-05,12,residual_guided_augmentation,repaired_feasible,16,184.92934497771785
UJI,uji2_05687_stroke_00,kang_sparse_2015_adaptation,ok,True,False,16,4.8556771378618946e-05,16,4.8556771378618946e-05,0,native,native_feasible,16,394.1735769622028
UJI,uji2_05687_stroke_00,luo_linf_de_2022_adaptation,ok,True,True,1,0.012642498989742436,15,4.968285870308117e-05,42,residual_guided_augmentation,repaired_feasible,16,1565.6148749985732
