sample_id,source_dataset,group_id,split,reference_point_count,model_point_count,retained_internal_knots,normalized_input_refit_mse,normalized_reference_mse,normalized_reference_rms,normalized_point_distance_p95,normalized_point_distance_max,normalized_symmetric_chamfer_mse,normalized_hausdorff,original_unit_reference_mse,original_unit_reference_rms,network_batch_time_ms,network_amortized_time_ms
uji2_03401_stroke_00,uji_pen_characters_v2,tst_UPV_W18,test,21,192,5,0.00020062860368252173,0.00046764679148679977,0.021625142577259455,0.036256162028570474,0.06706730991021254,6.801036961815696e-05,0.06552962344570573,0.005805388606914593,0.07619310078290942,20.986550021916628,1.3116593763697892
uji2_10309_stroke_00,uji_pen_characters_v2,tst_UPV_W54,test,82,192,17,9.656021509517997e-05,0.00013175035455217368,0.01147825572777387,0.028393256670473987,0.04359948714472996,8.337883979032913e-05,0.03880649086628311,0.0020646913156069893,0.0454388744975818,20.986550021916628,1.3116593763697892
uji2_02818_stroke_00,uji_pen_characters_v2,tst_UJI_W15,test,19,192,7,2.8373160187795667e-05,7.389066335013686e-05,0.008595967854182382,0.012075410857027624,0.028786092627391187,2.204495548831213e-05,0.02506759805914248,0.0005589128687716376,0.02364133813411664,20.986550021916628,1.3116593763697892
uji2_10901_stroke_00,uji_pen_characters_v2,tst_UPV_W57,test,29,192,13,6.308022238820903e-06,1.719020641811304e-05,0.004146107381401625,0.007583547581776873,0.009173529713836257,2.364553168783081e-05,0.008636902058059377,0.0001549557960924778,0.012448124199753061,20.986550021916628,1.3116593763697892
uji2_09123_stroke_00,uji_pen_characters_v2,tst_UPV_W48,test,23,192,19,7.725022048348652e-05,0.0001678932635184598,0.012957363293450555,0.027001788408507574,0.03099986130755863,6.906084384703623e-05,0.030565267787123675,0.00047591386838031217,0.02181545022181097,20.986550021916628,1.3116593763697892
uji2_09830_stroke_01,uji_pen_characters_v2,tst_UPV_W51,test,9,192,9,0.0004666985891416229,0.0011741851387464517,0.03426638496758086,0.07099902573395907,0.08526258123288508,0.0002149917855723796,0.08066477628830743,0.00019475531157747887,0.01395547604266794,20.986550021916628,1.3116593763697892
uji2_04647_stroke_00,uji_pen_characters_v2,tst_UPV_W24,test,42,192,18,2.0612544443224616e-05,4.186749223661517e-05,0.00647050942636012,0.012404762834019931,0.013269550072444793,6.477241033386836e-05,0.01625020227909744,0.0002969606763738788,0.017232547007737388,20.986550021916628,1.3116593763697892
uji2_08726_stroke_00,uji_pen_characters_v2,tst_UPV_W45,test,42,192,17,7.072488217048503e-05,0.00016384608000263482,0.012800237497899592,0.02108559386821454,0.04750569184787462,3.9885072007324835e-05,0.044574324863395284,0.0040763362249713565,0.06384619193790148,20.986550021916628,1.3116593763697892
uji2_10945_stroke_00,uji_pen_characters_v2,tst_UPV_W57,test,64,192,19,0.00015242444319088993,0.00026836258426794226,0.016381775980275834,0.03604913790237386,0.06919054796552121,9.555114310902143e-05,0.06379094053146456,0.00216864538521305,0.04656871680874458,20.986550021916628,1.3116593763697892
uji2_02580_stroke_01,uji_pen_characters_v2,tst_UJI_W14,test,9,192,14,9.523626309486416e-06,4.60818783928321e-05,0.006788363454679787,0.013358555921192212,0.016313926884322656,1.2379964328928708e-05,0.013281129282105422,1.3973716351349138e-05,0.00373814343643327,24.120549962390214,6.0301374905975536
uji2_02223_stroke_00,uji_pen_characters_v2,tst_UJI_W12,test,31,192,12,7.804167182971622e-05,0.000120749383284714,0.010988602426364966,0.01787980919300465,0.04173115084881434,5.227979464742996e-05,0.03820614134996073,0.006075061408449752,0.0779426802749928,24.120549962390214,6.0301374905975536
uji2_11473_stroke_00,uji_pen_characters_v2,tst_UPV_W60,test,115,192,24,2.260391934889017e-05,2.8535493927891386e-05,0.005341862402560682,0.010895612202746603,0.028148822502451737,3.584297105306402e-05,0.026820514664401128,0.0006911655648039606,0.026290027858561896,24.120549962390214,6.0301374905975536
uji2_03102_stroke_00,uji_pen_characters_v2,tst_UJI_W16,test,51,192,25,2.1708244865336855e-05,4.083299818781501e-05,0.0063900702803502095,0.011257723489536138,0.026028471802729006,3.864604685178338e-05,0.025961621852730335,0.00025866036331652305,0.016082921479523643,24.120549962390214,6.0301374905975536
