sample_id,source_dataset,group_id,split,reference_point_count,model_point_count,deployment_mode,retained_internal_knots,final_internal_knots,normalized_input_refit_mse,normalized_reference_mse,normalized_reference_rms,normalized_point_distance_p95,normalized_point_distance_max,normalized_symmetric_chamfer_mse,normalized_hausdorff,original_unit_reference_mse,original_unit_reference_rms,network_batch_time_ms,network_amortized_time_ms,learned_retained_internal_knots,learned_internal_knots,learned_normalized_reference_mse,learned_normalized_reference_rms,certified_target_mse,certified_status,certified_threshold_satisfied,reference_certificate_valid,reference_certificate_scope,continuous_curve_guaranteed,globally_minimal_knot_count_guaranteed,certified_failure_reason,certified_full_column_rank,certified_expected_solver_rank,certified_solver_rank,certified_rank_safe_max_knots,certified_effective_max_knots,certified_supplied_initial_count,certified_sanitized_initial_count,certified_added_knot_count,certified_position_refinement_used,certified_interpolation_fallback_attempted,certified_interpolation_fallback_used,certified_tolerance_polyline_fallback_attempted,certified_tolerance_polyline_fallback_used,certified_tolerance_polyline_vertex_count,certified_tolerance_polyline_measured_mse,certified_tolerance_polyline_insertion_count,certified_tolerance_polyline_compaction_removed_count,certified_tolerance_polyline_exceeded_adaptive_max_knots,certified_polyline_exact_fallback_attempted,certified_polyline_exact_fallback_used,certified_polyline_exceeded_adaptive_max_knots,certified_final_control_point_count,certified_maximum_internal_knot_multiplicity,certified_refit_count,certified_insertion_candidate_evaluations,certified_position_refit_count,certified_endpoint_max_distance,certified_postprocess_time_ms
uji2_03374_stroke_02,uji_pen_characters_v2,tst_UPV_W18,test,14,192,certified,10,"[0.0792252403821855, 0.12716881191808038, 0.1858483185380758, 0.2557292492104706, 0.33986103244468485, 0.43118561418920676, 0.5288307864619358, 0.6247259732285696, 0.7269133411072151, 0.8213087382342402]",3.20237727928845e-05,5.952219760602583e-33,7.715063033185525e-17,1.3079404855965643e-16,1.6711069443220838e-16,,,1.3657005415566196e-32,1.1686319102080944e-16,35.49500001827255,2.2184375011420343,5,"[0.25262540578842163, 0.4572851061820984, 0.6556946039199829, 0.7559611201286316, 0.8653516173362732]",7.909747468299464e-05,0.008893676106256325,1e-05,interpolation_fallback_pass,True,True,measured mean squared Euclidean error on the supplied normalized ordered reference points; not a continuous-curve or global-minimality guarantee,False,False,,True,14,14,10,10,5,5,5,False,True,True,False,False,,,0,0,False,False,False,False,14,1,2,0,0,0.0,10.90449996991083
uji2_03401_stroke_00,uji_pen_characters_v2,tst_UPV_W18,test,21,192,certified,17,"[0.04129338505816494, 0.057230788355399874, 0.07624355874756057, 0.10445104915076309, 0.1448962643041207, 0.200264371876104, 0.2659240290876343, 0.34329310469988555, 0.4265233018388172, 0.5153482401193187, 0.6042375455572451, 0.6906954440906458, 0.7688499404954184, 0.835805933730164, 0.8901716448139965, 0.9285410689552748, 0.954314741265608]",0.0002006286036825218,3.424261392008299e-32,1.8504759906597812e-16,3.3309514062249233e-16,4.443059973708341e-16,,,4.2508937159731615e-31,6.519887818032731e-16,35.49500001827255,2.2184375011420343,5,"[0.10804062336683273, 0.2152458131313324, 0.26494818925857544, 0.5397124886512756, 0.7749691605567932]",0.0004676467914867985,0.021625142577259428,1e-05,interpolation_fallback_pass,True,True,measured mean squared Euclidean error on the supplied normalized ordered reference points; not a continuous-curve or global-minimality guarantee,False,False,,True,21,21,17,17,5,5,12,False,True,True,False,False,,,0,0,False,False,False,False,21,1,2,0,0,0.0,9.07179998466745
uji2_10309_stroke_00,uji_pen_characters_v2,tst_UPV_W54,test,82,192,certified,26,"[0.02430807511132439, 0.17013976395098437, 0.1759923758665883, 0.2201820100514959, 0.22657130210653217, 0.22659734727386077, 0.22745460116230656, 0.2543183042713651, 0.25608748526236896, 0.2851794431302765, 0.28593007404728993, 0.35527251469608634, 0.3941815338443785, 0.40254825395376564, 0.43141833106667704, 0.45536258019616277, 0.5307879681767522, 0.5663438813118354, 0.5950987680245547, 0.6169737248562814, 0.6412957061335166, 0.6634567326282077, 0.715460887014631, 0.8307093155997664, 0.8566448740160422, 0.8917844656273253]",9.656021509517999e-05,9.889590322164418e-06,0.0031447719030423204,0.005942683903485941,0.011785195550093181,,,0.00015498213513344148,0.01244918210700773,35.49500001827255,2.2184375011420343,17,"[0.16609539091587067, 0.21848919987678528, 0.24875788390636444, 0.2819651663303375, 0.3521113097667694, 0.4249264597892761, 0.44890302419662476, 0.5247561931610107, 0.5606656074523926, 0.5897488594055176, 0.6117896437644958, 0.634163498878479, 0.657821536064148, 0.7100146412849426, 0.824687123298645, 0.8518304228782654, 0.8901345133781433]",0.00013175035455217368,0.01147825572777387,1e-05,adaptive_insertion_pass,True,True,measured mean squared Euclidean error on the supplied normalized ordered reference points; not a continuous-curve or global-minimality guarantee,False,False,,True,30,30,78,28,17,17,9,False,False,False,False,False,,,0,0,False,False,False,False,30,1,37,36,0,0.0,127.25229997886345
uji2_02818_stroke_00,uji_pen_characters_v2,tst_UJI_W15,test,19,192,certified,15,"[0.0803304129244253, 0.14420990427797406, 0.22552948021910282, 0.312310538783218, 0.4100544317278291, 0.504000290922388, 0.5957047102630658, 0.6719007839529448, 0.7327616128510975, 0.7770917882421758, 0.808035554053041, 0.830882781047294, 0.8539666537313056, 0.8831044576506012, 0.9180682068018351]",2.8373160187795622e-05,1.1367678056788515e-32,1.0661931371373817e-16,2.2247786310271853e-16,2.2247786310271853e-16,,,8.59857154602239e-32,2.93233210022712e-16,35.49500001827255,2.2184375011420343,7,"[0.2603345811367035, 0.5022662281990051, 0.6003922820091248, 0.6495159268379211, 0.7680785655975342, 0.8182507753372192, 0.8774462342262268]",7.389066335013844e-05,0.008595967854182473,1e-05,interpolation_fallback_pass,True,True,measured mean squared Euclidean error on the supplied normalized ordered reference points; not a continuous-curve or global-minimality guarantee,False,False,,True,19,19,15,15,7,7,8,False,True,True,False,False,,,0,0,False,False,False,False,19,1,2,0,0,0.0,7.390499988105148
uji2_10901_stroke_00,uji_pen_characters_v2,tst_UPV_W57,test,29,192,certified,25,"[0.04775895618692951, 0.07996877999205211, 0.11643337939979685, 0.15726523384609978, 0.19975613621863053, 0.24085115164276738, 0.2790578240264117, 0.31068380111619237, 0.33520479420830235, 0.35353895383876655, 0.3716700835262132, 0.3902309640877187, 0.41204811131752744, 0.4361276916424841, 0.46507467222540594, 0.49806102275401115, 0.5347050200268213, 0.5761753489768765, 0.6214856989301109, 0.670770954035766, 0.7229671421190615, 0.7759947953401319, 0.8265704986124236, 0.8766372816828903, 0.9203046895200141]",6.308022238820896e-06,7.106847523232382e-33,8.430212051444722e-17,1.68128702404652e-16,2.0014830212433605e-16,,,6.406247772045142e-32,2.5310566512911447e-16,35.49500001827255,2.2184375011420343,13,"[0.12030772864818573, 0.17331260442733765, 0.20951852202415466, 0.30126041173934937, 0.34666958451271057, 0.3720151484012604, 0.40704360604286194, 0.4914635121822357, 0.5589427351951599, 0.6496680378913879, 0.7039411067962646, 0.7553446292877197, 0.8210369348526001]",1.7190206418112868e-05,0.004146107381401604,1e-05,interpolation_fallback_pass,True,True,measured mean squared Euclidean error on the supplied normalized ordered reference points; not a continuous-curve or global-minimality guarantee,False,False,,True,29,29,25,25,13,13,12,False,True,True,False,False,,,0,0,False,False,False,False,29,1,2,0,0,0.0,11.497500003315508
uji2_09123_stroke_00,uji_pen_characters_v2,tst_UPV_W48,test,23,192,certified,19,"[0.03448454584124208, 0.05502977087485281, 0.07537867859490253, 0.10096479319908115, 0.1287771155378151, 0.15816429539301233, 0.1913272078627691, 0.2323462229944621, 0.28510377220321953, 0.3423689159887055, 0.4037191193888067, 0.46342341381684465, 0.5190051571066402, 0.5687239208721729, 0.6149350742789554, 0.6638070439274482, 0.719393969877193, 0.7835192497117226, 0.8522266469905357]",7.725022048348651e-05,3.8021415885796925e-32,1.9499080974701582e-16,3.5320700884575526e-16,4.577566798522237e-16,,,1.077763260794364e-31,3.2829304908790926e-16,35.49500001827255,2.2184375011420343,19,"[0.18677204847335815, 0.24291548132896423, 0.25596973299980164, 0.3177332580089569, 0.37794503569602966, 0.4040476679801941, 0.43581870198249817, 0.46092545986175537, 0.4964730441570282, 0.5364680290222168, 0.5719740390777588, 0.6045387983322144, 0.6392366290092468, 0.6773183941841125, 0.696037232875824, 0.7403724789619446, 0.7789836525917053, 0.8078567981719971, 0.8890926837921143]",0.00016789326351845997,0.01295736329345056,1e-05,interpolation_fallback_pass,True,True,measured mean squared Euclidean error on the supplied normalized ordered reference points; not a continuous-curve or global-minimality guarantee,False,False,,True,23,23,19,19,19,19,0,False,True,True,False,False,,,0,0,False,False,False,False,23,1,2,0,0,0.0,8.213500026613474
uji2_09830_stroke_01,uji_pen_characters_v2,tst_UPV_W51,test,9,192,certified,5,"[0.20500799600859984, 0.4406304836656995, 0.5309078073780267, 0.6779100958792239, 0.7740613920292437]",0.0004666985891416229,1.8242836417667983e-33,4.271163356471862e-17,6.72832080350003e-17,7.076311083754595e-17,,,3.025833979105659e-34,1.7394924487061332e-17,35.49500001827255,2.2184375011420343,9,"[0.2070317268371582, 0.3795207738876343, 0.43977126479148865, 0.4886494576931, 0.531037449836731, 0.5676981806755066, 0.6774741411209106, 0.7494849562644958, 0.7732296586036682]",0.0011741851387464517,0.03426638496758086,1e-05,initial_reference_refit_pass,True,True,measured mean squared Euclidean error on the supplied normalized ordered reference points; not a continuous-curve or global-minimality guarantee,False,False,,True,9,9,5,5,9,5,0,False,False,False,False,False,,,0,0,False,False,False,False,9,1,1,0,0,0.0,4.558699962217361
uji2_04647_stroke_00,uji_pen_characters_v2,tst_UPV_W24,test,42,192,certified,27,"[0.024740000861223653, 0.04338901388150556, 0.056483611559598024, 0.07386611202294201, 0.10944350513981728, 0.1447840094994821, 0.14874883952402035, 0.1864515256331352, 0.22500223534098893, 0.2308447458983274, 0.26627651658293483, 0.2726487356823095, 0.30508069779443786, 0.34699094703738903, 0.40187687481404033, 0.4427101053816407, 0.5115120396026724, 0.6165339256446917, 0.6649787695944047, 0.6903518878180115, 0.7157254782588521, 0.7534932289403594, 0.7856567261747969, 0.8203371540309176, 0.8792426119863039, 0.9209110539452652, 0.9449583472294868]",2.0612544443224592e-05,8.767020052259284e-06,0.0029609154078188865,0.005435937195197556,0.006433114775187522,,,6.218333282988998e-05,0.007885640927019818,35.49500001827255,2.2184375011420343,18,"[0.12909473478794098, 0.16923581063747406, 0.2078484743833542, 0.25532349944114685, 0.289910227060318, 0.3351706862449646, 0.39099204540252686, 0.43383991718292236, 0.5063018202781677, 0.6120074987411499, 0.6635193824768066, 0.6916499137878418, 0.7177669405937195, 0.7543027400970459, 0.7870010733604431, 0.8222805261611938, 0.8801355957984924, 0.9445133209228516]",4.1867492236615655e-05,0.006470509426360157,1e-05,adaptive_insertion_pass,True,True,measured mean squared Euclidean error on the supplied normalized ordered reference points; not a continuous-curve or global-minimality guarantee,False,False,,True,31,31,38,28,18,18,9,False,False,False,False,False,,,0,0,False,False,False,False,31,1,37,36,0,0.0,112.09420004161075
uji2_08726_stroke_00,uji_pen_characters_v2,tst_UPV_W45,test,42,192,certified,21,"[0.017099805419522558, 0.02411770348663629, 0.048813459231995746, 0.1562763576767, 0.19546460976886232, 0.2156867879267656, 0.24391986151261788, 0.33432512943001247, 0.3940321226030064, 0.4042811156613922, 0.4286482466757995, 0.4956312286508391, 0.546133800519809, 0.5825976009280286, 0.6122886208378697, 0.6600358392881718, 0.6951754159531126, 0.7231210097936533, 0.7609457003732503, 0.8128799797226275, 0.8835854223124692]",7.072488217048507e-05,8.177066408226731e-06,0.0028595570300706946,0.006907589911771419,0.008572176802356666,,,0.0002034377143067141,0.014263159338194118,35.49500001827255,2.2184375011420343,17,"[0.15809057652950287, 0.19761791825294495, 0.21803595125675201, 0.2465273141860962, 0.3375301659107208, 0.3973062038421631, 0.4282234013080597, 0.4957605302333832, 0.5468024611473083, 0.5834688544273376, 0.6134615540504456, 0.6617115139961243, 0.6970148086547852, 0.7252216935157776, 0.7634122967720032, 0.815710186958313, 0.887091338634491]",0.00016384608000263504,0.0128002374978996,1e-05,adaptive_insertion_pass,True,True,measured mean squared Euclidean error on the supplied normalized ordered reference points; not a continuous-curve or global-minimality guarantee,False,False,,True,25,25,38,28,17,17,4,False,False,False,False,False,,,0,0,False,False,False,False,25,1,17,16,0,0.0,57.64600000111386
uji2_10945_stroke_00,uji_pen_characters_v2,tst_UPV_W57,test,64,192,certified,63,"[0.009852245350174461, 0.009852245350174461, 0.009852245350174461, 0.01979325085185263, 0.01979325085185263, 0.01979325085185263, 0.03123381693100593, 0.03123381693100593, 0.03123381693100593, 0.09148437803402906, 0.09148437803402906, 0.09148437803402906, 0.2609969414265203, 0.2609969414265203, 0.2609969414265203, 0.26762428963568097, 0.26762428963568097, 0.26762428963568097, 0.3179361783565952, 0.3179361783565952, 0.3179361783565952, 0.33262627041384774, 0.33262627041384774, 0.33262627041384774, 0.34920783116597126, 0.34920783116597126, 0.34920783116597126, 0.39770380491478874, 0.39770380491478874, 0.39770380491478874, 0.5002710106420429, 0.5002710106420429, 0.5002710106420429, 0.5300957019193656, 0.5300957019193656, 0.5300957019193656, 0.5535258126272957, 0.5535258126272957, 0.5535258126272957, 0.5790231924797236, 0.5790231924797236, 0.5790231924797236, 0.677390201967052, 0.677390201967052, 0.677390201967052, 0.7267652818965621, 0.7267652818965621, 0.7267652818965621, 0.8356631993443993, 0.8356631993443993, 0.8356631993443993, 0.8893879346454859, 0.8893879346454859, 0.8893879346454859, 0.9494967661547533, 0.9494967661547533, 0.9494967661547533, 0.978055872485674, 0.978055872485674, 0.978055872485674, 0.9909493636822116, 0.9909493636822116, 0.9909493636822116]",0.0001524244431908899,9.998248229086112e-06,0.0031620006687358734,0.006521127534943465,0.008924802597389573,,,8.079611746685764e-05,0.008988666056031764,35.49500001827255,2.2184375011420343,19,"[0.07866637408733368, 0.13544289767742157, 0.1977083683013916, 0.2396620213985443, 0.28546586632728577, 0.3175777196884155, 0.3379192352294922, 0.3698694109916687, 0.42240673303604126, 0.48543184995651245, 0.52140873670578, 0.5539571046829224, 0.5825437903404236, 0.6749625205993652, 0.7022562026977539, 0.7519296407699585, 0.7932138442993164, 0.832443356513977, 0.8900330662727356]",0.0002683625842679422,0.016381775980275834,1e-05,tolerance_polyline_fallback_pass,True,True,measured mean squared Euclidean error on the supplied normalized ordered reference points; not a continuous-curve or global-minimality guarantee,False,False,,,67,,60,28,19,19,44,False,False,False,True,True,23,9.998248229086124e-06,24,3,True,False,False,False,67,3,37,36,0,0.0,206.56010002130643
uji2_02580_stroke_01,uji_pen_characters_v2,tst_UJI_W14,test,9,192,certified,5,"[0.12289215173210469, 0.2292083820695288, 0.3545588745873281, 0.6786957061060503, 0.8238873656398329]",9.523626309486399e-06,7.559275031719902e-33,8.694409141350494e-17,1.4385623058597197e-16,1.5700924586837752e-16,,,2.2922495522995062e-33,4.7877443042621923e-17,32.35080000013113,8.087700000032783,14,"[0.12052313983440399, 0.16607406735420227, 0.1868150383234024, 0.22660969197750092, 0.26455020904541016, 0.295501172542572, 0.3485747277736664, 0.4080456793308258, 0.5406908392906189, 0.6344655156135559, 0.6747405529022217, 0.7248454689979553, 0.7635543346405029, 0.8228054046630859]",4.6081878392832586e-05,0.006788363454679824,1e-05,initial_reference_refit_pass,True,True,measured mean squared Euclidean error on the supplied normalized ordered reference points; not a continuous-curve or global-minimality guarantee,False,False,,True,9,9,5,5,14,5,0,False,False,False,False,False,,,0,0,False,False,False,False,9,1,1,0,0,0.0,4.810300015378743
uji2_02223_stroke_00,uji_pen_characters_v2,tst_UJI_W12,test,31,192,certified,27,"[0.05681908045592881, 0.08383153410625134, 0.11764256884280837, 0.15537996783320188, 0.19814696988548397, 0.2423500002164972, 0.288186581195238, 0.3322442865663637, 0.37361844903775987, 0.4099152440679715, 0.440423850443707, 0.46766065307725935, 0.49476315771451357, 0.5264209055768032, 0.5633328778807966, 0.5966911154864928, 0.628778882223963, 0.6550594574282215, 0.6844432292564296, 0.7138450254496801, 0.7465679984836294, 0.7805028855128517, 0.8144878914507802, 0.8475896980448958, 0.8805769647579478, 0.9135472245577744, 0.9452068282537174]",7.804167182971626e-05,9.28301539746499e-33,9.634840630474896e-17,1.6797063489690745e-16,2.0014830212433605e-16,,,4.6704080021851e-31,6.834038339214303e-16,32.35080000013113,8.087700000032783,12,"[0.11564131081104279, 0.153642475605011, 0.20551930367946625, 0.2752515971660614, 0.32709312438964844, 0.3893457353115082, 0.4848613142967224, 0.5541810989379883, 0.6435339450836182, 0.674452543258667, 0.7318562269210815, 0.8083319067955017]",0.00012074938328471373,0.010988602426364954,1e-05,interpolation_fallback_pass,True,True,measured mean squared Euclidean error on the supplied normalized ordered reference points; not a continuous-curve or global-minimality guarantee,False,False,,True,31,31,27,27,12,12,15,False,True,True,False,False,,,0,0,False,False,False,False,31,1,2,0,0,0.0,7.578800024930388
uji2_11473_stroke_00,uji_pen_characters_v2,tst_UPV_W60,test,115,192,certified,26,"[0.01791357997286916, 0.04190776507507234, 0.08026582943436938, 0.12447826739427535, 0.17185266207864988, 0.2294131332703826, 0.2517736030840376, 0.285037823572659, 0.33686274530640714, 0.3926706272171238, 0.4227957061081199, 0.4654978921456608, 0.4976573028841269, 0.5628117934873409, 0.6036479725627395, 0.6451836549943409, 0.6721276321324957, 0.737859230589614, 0.7771820389481917, 0.8025194478934445, 0.8152429197973025, 0.8229034222268734, 0.837955930613438, 0.8662259973588706, 0.9012833181728458, 0.9786707429388788]",2.260391934889016e-05,7.840834212171166e-06,0.002800148962496668,0.005173389085350225,0.01393007718323274,,,0.00018991486954751858,0.01378096040004174,32.35080000013113,8.087700000032783,24,"[0.04559774696826935, 0.08287225663661957, 0.12491052597761154, 0.17298263311386108, 0.23058779537677765, 0.2531452476978302, 0.2865350842475891, 0.33849361538887024, 0.392153799533844, 0.4240010380744934, 0.4649549424648285, 0.4962582290172577, 0.5594820976257324, 0.6008542776107788, 0.6411006450653076, 0.6686191558837891, 0.7327249646186829, 0.77138751745224, 0.8004844784736633, 0.8149673938751221, 0.8240450024604797, 0.8412537574768066, 0.8704450130462646, 0.9064516425132751]",2.8535493927891274e-05,0.005341862402560672,1e-05,adaptive_insertion_pass,True,True,measured mean squared Euclidean error on the supplied normalized ordered reference points; not a continuous-curve or global-minimality guarantee,False,False,,True,30,30,111,28,24,24,2,False,False,False,False,False,,,0,0,False,False,False,False,30,1,9,8,0,0.0,35.165200009942055
uji2_03102_stroke_00,uji_pen_characters_v2,tst_UJI_W16,test,51,192,certified,28,"[0.05732320944962716, 0.08033802388860699, 0.09916082896560438, 0.13899410375835947, 0.18640056059520824, 0.20110908331783967, 0.2281976938876857, 0.26492946976660114, 0.3153742131621233, 0.34792339371029707, 0.3587080493955923, 0.387958953161331, 0.41935509481570066, 0.4485848738444136, 0.494852307409219, 0.5309081138937023, 0.5510281853117891, 0.5752849821295932, 0.5863893409447911, 0.6141473189684722, 0.6393242920985459, 0.7187014649614792, 0.7547081087758496, 0.782387115658523, 0.7980347867432559, 0.8255472046573328, 0.8632752931797516, 0.9773340691853258]",2.1708244865336855e-05,8.252139444289428e-06,0.0028726537285738824,0.0061262108684352725,0.008686368494697819,,,5.227393239606568e-05,0.00723007139633252,32.35080000013113,8.087700000032783,25,"[0.061030641198158264, 0.10339820384979248, 0.14285960793495178, 0.18654295802116394, 0.19979508221149445, 0.22818823158740997, 0.2631213963031769, 0.3156363368034363, 0.34967130422592163, 0.36105072498321533, 0.3903011381626129, 0.4204917252063751, 0.45025959610939026, 0.5000075101852417, 0.5382817387580872, 0.5767160654067993, 0.5899965763092041, 0.6150588989257812, 0.6440091729164124, 0.7170757055282593, 0.7547956705093384, 0.7831643223762512, 0.7990947961807251, 0.8277674913406372, 0.8643094301223755]",4.083299818781501e-05,0.0063900702803502095,1e-05,adaptive_insertion_pass,True,True,measured mean squared Euclidean error on the supplied normalized ordered reference points; not a continuous-curve or global-minimality guarantee,False,False,,True,32,32,47,28,25,25,3,False,False,False,False,False,,,0,0,False,False,False,False,32,1,13,12,0,0.0,36.94979997817427
